,date,end_of_day,ir_overnight,ir_1w,ir_1m,ir_3m,ir_6m,ir_9m,ir_12m
1121,2001-01-15,2001-01-15,,,5.58929,5.42857,5.29018,5.29241,5.29464
1122,2001-01-16,2001-01-16,,,5.72768,5.50446,5.375,5.37054,5.37277
1123,2001-01-17,2001-01-17,,,5.66518,5.47098,5.35268,5.34821,5.34598
1124,2001-01-18,2001-01-18,,,5.6875,5.48884,5.35491,5.34152,5.33929
1125,2001-01-19,2001-01-19,,,5.65848,5.41071,5.28571,5.28571,5.28571
1126,2001-01-22,2001-01-22,,,5.51339,5.3058,5.20536,5.20536,5.19866
1127,2001-01-23,2001-01-23,,,5.47991,5.30134,5.18973,5.1875,5.1875
1128,2001-01-29,2001-01-29,,,5.34152,5.22768,5.125,5.125,5.12723
1129,2001-01-30,2001-01-30,,,5.33482,5.29018,5.15179,5.14286,5.14286
1130,2001-01-31,2001-01-31,,,5.33929,5.25893,5.09821,5.09821,5.10491
1131,2001-02-01,2001-02-01,,,5.3125,5.17411,5.0692,5.0625,5.06696
1132,2001-02-02,2001-02-02,,,5.33705,5.1942,5.07589,5.06696,5.06473
1133,2001-02-05,2001-02-05,,,5.37946,5.19866,5.12277,5.10268,5.10714
1134,2001-02-06,2001-02-06,,,5.28795,5.1875,5.08705,5.08482,5.08705
1135,2001-02-07,2001-02-07,,,5.24777,5.1875,5.07143,5.0692,5.0692
1136,2001-02-08,2001-02-08,,,5.2567,5.19866,5.08036,5.07813,5.08259
1137,2001-02-09,2001-02-09,,,5.32813,5.23884,5.10268,5.09152,5.08929
1138,2001-02-12,2001-02-12,,,5.28125,5.19866,5.08036,5.07366,5.0692
1139,2001-02-13,2001-02-13,,,5.25446,5.19643,5.08036,5.0692,5.06696
1140,2001-02-14,2001-02-14,,,5.25223,5.20536,5.08929,5.08482,5.08036
1141,2001-02-15,2001-02-15,,,5.29241,5.26563,5.16518,5.16518,5.16071
1142,2001-02-16,2001-02-16,,,5.25223,5.24777,5.17188,5.16295,5.16518
1143,2001-02-19,2001-02-19,,,5.2433,5.18973,5.125,5.12723,5.125
1144,2001-02-20,2001-02-20,,,5.21429,5.1875,5.12054,5.11607,5.1183
1145,2001-02-21,2001-02-21,,,5.19866,5.1875,5.10714,5.10268,5.10491
1146,2001-02-22,2001-02-22,,,5.24777,5.19196,5.125,5.11384,5.1183
1147,2001-02-23,2001-02-23,,,5.21875,5.1875,5.10045,5.09152,5.08482
1148,2001-02-26,2001-02-26,,,5.10268,5.06696,5.02232,5.02232,5.02232
1149,2001-02-27,2001-02-27,,,4.97545,4.9442,4.93304,4.92857,4.93527
1150,2001-02-28,2001-02-28,,,5.01786,4.96429,4.91741,4.91295,4.91295
1151,2001-03-01,2001-03-01,,,5.02455,4.9442,4.90625,4.90625,4.90625
1152,2001-03-02,2001-03-02,,,5.01339,4.92188,4.89063,4.89063,4.89286
1153,2001-03-05,2001-03-05,,,5.02455,4.93973,4.89063,4.89286,4.89063
1154,2001-03-06,2001-03-06,,,5.04911,4.93973,4.89286,4.89063,4.89286
1155,2001-03-07,2001-03-07,,,5.0625,4.94866,4.89732,4.89286,4.88839
1156,2001-03-08,2001-03-08,,,5.04241,4.94866,4.88393,4.88393,4.87723
1157,2001-03-09,2001-03-09,,,5.06027,4.95313,4.89286,4.88839,4.87946
1158,2001-03-12,2001-03-12,,,5.06696,5.0,4.9375,4.9375,4.93527
1159,2001-03-13,2001-03-13,,,5.125,5.04911,4.96652,4.95982,4.95536
1160,2001-03-14,2001-03-14,,,5.01339,4.96429,4.90848,4.90625,4.90848
1161,2001-03-15,2001-03-15,,,5.00893,4.94643,4.88393,4.875,4.875
1162,2001-03-16,2001-03-16,,,4.94196,4.86161,4.79911,4.8058,4.80134
1163,2001-03-19,2001-03-19,,,4.88393,4.83259,4.77902,4.78571,4.78571
1164,2001-03-20,2001-03-20,,,4.78125,4.77455,4.77009,4.77679,4.78125
1165,2001-03-21,2001-03-21,,,5.01563,4.94196,4.8817,4.88393,4.88393
1166,2001-03-22,2001-03-22,,,4.89286,4.875,4.82589,4.82813,4.82813
1167,2001-03-23,2001-03-23,,,4.90179,4.8683,4.84375,4.85938,4.86607
1168,2001-03-26,2001-03-26,,,4.875,4.83036,4.81696,4.83259,4.85268
1169,2001-03-27,2001-03-27,,,4.84375,4.8125,4.79688,4.81027,4.8125
1170,2001-03-28,2001-03-28,,,5.05357,4.84598,4.83705,4.84375,4.85045
1171,2001-03-29,2001-03-29,,,5.13839,4.90179,4.85714,4.87054,4.88393
1172,2001-03-30,2001-03-30,,,5.14063,4.9375,4.88616,4.89063,4.90402
1173,2001-04-02,2001-04-02,,,5.13616,4.96205,4.90179,4.89732,4.91518
1174,2001-04-03,2001-04-03,,,5.12277,5.02009,4.99107,4.9933,4.99554
1175,2001-04-04,2001-04-04,,,5.13393,5.04241,5.00446,5.00446,5.00893
1176,2001-04-06,2001-04-06,,,5.1317,5.03571,5.00446,5.01339,5.01339
1177,2001-04-09,2001-04-09,,,4.95982,4.90402,4.89286,4.93527,4.9442
1178,2001-04-10,2001-04-10,,,4.89509,4.86161,4.83929,4.86384,4.87723
1179,2001-04-11,2001-04-11,,,4.84375,4.79911,4.77902,4.82143,4.85045
1180,2001-04-12,2001-04-12,,,4.82589,4.78348,4.77455,4.82589,4.85045
1181,2001-04-17,2001-04-17,,,4.84375,4.81027,4.8125,4.88839,4.95759
1182,2001-04-18,2001-04-18,,,4.81473,4.76563,4.77009,4.86384,4.9308
1183,2001-04-19,2001-04-19,,,4.3192,4.3817,4.46429,4.54241,4.60714
1184,2001-04-20,2001-04-20,,,4.28348,4.32143,4.43304,4.53348,4.59598
1185,2001-04-23,2001-04-23,,,4.27455,4.31473,4.40625,4.52009,4.60491
1186,2001-04-24,2001-04-24,,,4.25,4.29464,4.375,4.49777,4.59152
1187,2001-04-25,2001-04-25,,,4.2433,4.25446,4.33036,4.45982,4.56696
1188,2001-04-26,2001-04-26,,,4.25,4.25,4.33259,4.47768,4.58259
1189,2001-04-27,2001-04-27,,,4.28795,4.29241,4.34821,4.5067,4.60045
1190,2001-05-02,2001-05-02,,,4.19643,4.19643,4.31696,4.47321,4.57589
1191,2001-05-03,2001-05-03,,,4.125,4.15625,4.26116,4.42634,4.52455
1192,2001-05-04,2001-05-04,,,4.08482,4.1183,4.22768,4.39509,4.50223
1193,2001-05-07,2001-05-07,,,3.96652,3.96652,4.07143,4.22321,4.35268
1194,2001-05-08,2001-05-08,,,3.8817,3.90402,4.03571,4.20089,4.32143
1195,2001-05-09,2001-05-09,,,3.86607,3.88839,4.02232,4.17857,4.30134
1196,2001-05-10,2001-05-10,,,3.8683,3.88839,4.02009,4.1808,4.29464
1197,2001-05-11,2001-05-11,,,3.85491,3.875,4.00446,4.17188,4.29241
1198,2001-05-14,2001-05-14,,,3.82589,3.875,4.01563,4.1875,4.29911
1199,2001-05-15,2001-05-15,,,3.8058,3.85938,4.00446,4.16964,4.29018
1200,2001-05-16,2001-05-16,,,3.6942,3.8058,3.93304,4.08929,4.23438
1201,2001-05-17,2001-05-17,,,3.64286,3.75,3.84152,4.02679,4.16964
1202,2001-05-18,2001-05-18,,,3.6808,3.77902,3.8817,4.06027,4.19866
1203,2001-05-21,2001-05-21,,,3.83482,3.87054,3.94196,4.11607,4.2567
1204,2001-05-22,2001-05-22,,,3.87277,3.88393,4.0,4.14955,4.29688
1205,2001-05-23,2001-05-23,,,3.85714,3.88616,3.97768,4.1317,4.27009
1206,2001-05-24,2001-05-24,,,3.76563,3.8125,3.90402,4.06696,4.20089
1207,2001-05-25,2001-05-25,,,3.81473,3.82366,3.91964,4.09152,4.22321
1208,2001-05-28,2001-05-28,,,3.89509,3.87723,3.94866,4.10714,4.25223
1209,2001-05-29,2001-05-29,,,3.89063,3.87946,3.94643,4.11161,4.24554
1210,2001-05-30,2001-05-30,,,3.89732,3.875,3.94196,4.10045,4.25
1211,2001-05-31,2001-05-31,,,3.90848,3.875,3.93973,4.10714,4.25
1212,2001-06-01,2001-06-01,,,3.82143,3.8058,3.87277,4.02232,4.16295
1213,2001-06-04,2001-06-04,,,3.82143,3.80134,3.84598,4.01786,4.16741
1214,2001-06-05,2001-06-05,,,3.80804,3.78795,3.83036,4.00893,4.15402
1215,2001-06-06,2001-06-06,,,3.82143,3.78348,3.83482,4.00223,4.14063
1216,2001-06-07,2001-06-07,,,3.84821,3.80804,3.83259,4.0067,4.14509
1217,2001-06-08,2001-06-08,,,3.9308,3.83929,3.86384,4.01339,4.15179
1218,2001-06-11,2001-06-11,,,3.97321,3.87723,3.87723,4.01563,4.16295
1219,2001-06-12,2001-06-12,,,3.93973,3.85045,3.8683,4.0067,4.15402
1220,2001-06-13,2001-06-13,,,3.95089,3.83705,3.84375,4.0,4.14063
1221,2001-06-14,2001-06-14,,,3.96875,3.83929,3.84821,4.0067,4.13839
1222,2001-06-15,2001-06-15,,,3.97768,3.83929,3.84821,3.99554,4.1183
1223,2001-06-18,2001-06-18,,,3.81473,3.75223,3.79241,3.94196,4.06473
1224,2001-06-19,2001-06-19,,,3.75446,3.70759,3.7433,3.90179,4.04018
1225,2001-06-20,2001-06-20,,,3.72768,3.67857,3.69866,3.86161,3.99777
1226,2001-06-21,2001-06-21,,,3.6808,3.65625,3.68527,3.83482,3.95536
1227,2001-06-22,2001-06-22,,,3.6317,3.6317,3.65402,3.8058,3.93527
1228,2001-06-26,2001-06-26,,,3.56696,3.57143,3.61161,3.76116,3.88616
1229,2001-06-27,2001-06-27,,,3.61161,3.61384,3.6317,3.77009,3.90402
1230,2001-06-28,2001-06-28,,,3.75223,3.72321,3.75446,3.87946,4.00223
1231,2001-06-29,2001-06-29,,,3.81473,3.80357,3.8192,3.96429,4.09598
1232,2001-07-03,2001-07-03,,,3.71652,3.73214,3.80804,3.95089,4.09821
1233,2001-07-04,2001-07-04,,,3.68304,3.6942,3.77455,3.9375,4.08929
1234,2001-07-05,2001-07-05,,,3.68304,3.6875,3.76563,3.92857,4.08036
1235,2001-07-09,2001-07-09,,,3.6808,3.68527,3.7567,3.91071,4.07589
1236,2001-07-10,2001-07-10,,,3.71429,3.71875,3.78125,3.92857,4.10045
1237,2001-07-11,2001-07-11,,,3.80804,3.79688,3.82143,3.96652,4.1317
1238,2001-07-12,2001-07-12,,,3.75893,3.75893,3.8125,3.95982,4.12723
1239,2001-07-13,2001-07-13,,,3.76786,3.7567,3.8125,3.95759,4.12277
1240,2001-07-16,2001-07-16,,,3.77232,3.76339,3.8125,3.95759,4.1183
1241,2001-07-17,2001-07-17,,,3.75893,3.75446,3.8125,3.95313,4.10268
1242,2001-07-18,2001-07-18,,,3.70089,3.70089,3.76339,3.92188,4.0625
1243,2001-07-19,2001-07-19,,,3.70313,3.69196,3.73884,3.86384,4.0
1244,2001-07-20,2001-07-20,,,3.69643,3.69196,3.74107,3.86161,3.99554
1245,2001-07-23,2001-07-23,,,3.68973,3.68304,3.71429,3.83705,3.97098
1246,2001-07-24,2001-07-24,,,3.65402,3.63839,3.6808,3.79018,3.92188
1247,2001-07-26,2001-07-26,,,3.64732,3.63393,3.65402,3.77232,3.91071
1248,2001-07-27,2001-07-27,,,3.67634,3.64509,3.66295,3.76786,3.89509
1249,2001-07-30,2001-07-30,,,3.6808,3.63616,3.64509,3.75223,3.8683
1250,2001-07-31,2001-07-31,,,3.67634,3.63393,3.63393,3.7433,3.84821
1251,2001-08-01,2001-08-01,,,3.62277,3.60491,3.62054,3.72098,3.80804
1252,2001-08-02,2001-08-02,,,3.625,3.60491,3.62054,3.72098,3.81027
1253,2001-08-03,2001-08-03,,,3.61161,3.58482,3.61384,3.72098,3.8125
1254,2001-08-06,2001-08-06,,,3.58929,3.56696,3.58259,3.6942,3.80357
1255,2001-08-07,2001-08-07,,,3.58259,3.5625,3.57589,3.68973,3.79688
1256,2001-08-08,2001-08-08,,,3.5625,3.54911,3.57143,3.67857,3.77455
1257,2001-08-09,2001-08-09,,,3.5,3.49777,3.51563,3.62054,3.72098
1258,2001-08-10,2001-08-10,,,3.49554,3.47321,3.50446,3.61161,3.69866
1259,2001-08-13,2001-08-13,,,3.46429,3.44196,3.48438,3.5692,3.66295
1260,2001-08-14,2001-08-14,,,3.41741,3.39955,3.4375,3.52679,3.62723
1261,2001-08-15,2001-08-15,,,3.38616,3.37723,3.43527,3.51339,3.60938
1262,2001-08-16,2001-08-16,,,3.42411,3.39732,3.45089,3.54688,3.64732
1263,2001-08-17,2001-08-17,,,3.38839,3.37946,3.43527,3.53348,3.62723
1264,2001-08-20,2001-08-20,,,3.39286,3.37946,3.4375,3.52009,3.625
1265,2001-08-21,2001-08-21,,,3.375,3.375,3.43527,3.52455,3.62723
1266,2001-08-22,2001-08-22,,,3.3683,3.36161,3.39732,3.48884,3.58482
1267,2001-08-23,2001-08-23,,,3.33929,3.34152,3.39063,3.48438,3.58705
1268,2001-08-24,2001-08-24,,,3.30804,3.3125,3.35938,3.46205,3.57143
1269,2001-08-27,2001-08-27,,,3.32589,3.32366,3.36607,3.46875,3.57589
1270,2001-08-28,2001-08-28,,,3.32366,3.32366,3.35938,3.46429,3.57589
1271,2001-08-29,2001-08-29,,,3.32143,3.31696,3.35491,3.45759,3.56473
1272,2001-08-30,2001-08-30,,,3.3683,3.33036,3.35938,3.45536,3.55804
1273,2001-08-31,2001-08-31,,,3.38616,3.35938,3.36384,3.44643,3.54018
1274,2001-09-03,2001-09-03,,,3.35268,3.31473,3.33259,3.43527,3.53348
1275,2001-09-04,2001-09-04,,,3.32589,3.30804,3.32589,3.4308,3.51786
1276,2001-09-05,2001-09-05,,,3.38393,3.3683,3.41518,3.51339,3.6317
1277,2001-09-06,2001-09-06,,,3.3683,3.36384,3.40402,3.51563,3.62946
1278,2001-09-07,2001-09-07,,,3.375,3.3683,3.42857,3.51116,3.60938
1279,2001-09-10,2001-09-10,,,3.32589,3.3125,3.34375,3.42411,3.50893
1280,2001-09-11,2001-09-11,,,3.28571,3.26116,3.31027,3.38839,3.46429
1281,2001-09-12,2001-09-12,,,3.44196,3.37723,3.35938,3.39509,3.45313
1282,2001-09-13,2001-09-13,,,3.2567,3.14732,3.14955,3.16518,3.20759
1283,2001-09-14,2001-09-14,,,3.22991,3.09152,3.09598,3.125,3.15402
1284,2001-09-17,2001-09-17,,,3.22991,3.06696,3.06473,3.08259,3.09375
1285,2001-09-18,2001-09-18,,,2.96875,2.92857,2.9308,2.94643,2.97768
1286,2001-09-19,2001-09-19,,,2.79911,2.77009,2.78571,2.82589,2.87946
1287,2001-09-20,2001-09-20,,,2.40402,2.44866,2.5067,2.59375,2.68304
1288,2001-09-21,2001-09-21,,,2.47098,2.47098,2.50446,2.60045,2.6942
1289,2001-09-24,2001-09-24,,,2.50223,2.46875,2.5,2.57589,2.6875
1290,2001-09-25,2001-09-25,,,2.5625,2.5,2.5,2.59598,2.6942
1291,2001-09-26,2001-09-26,,,2.5625,2.49107,2.5,2.57813,2.67411
1292,2001-09-27,2001-09-27,,,2.57143,2.49554,2.49554,2.55804,2.62946
1293,2001-09-28,2001-09-28,,,2.58482,2.47768,2.47098,2.54018,2.625
1294,2001-10-03,2001-10-03,,,2.38616,2.36607,2.37054,2.43527,2.50893
1295,2001-10-04,2001-10-04,,,2.3817,2.34821,2.35938,2.43304,2.50893
1296,2001-10-05,2001-10-05,,,2.32813,2.3125,2.3192,2.41741,2.4933
1297,2001-10-08,2001-10-08,,,2.32366,2.26116,2.26786,2.37054,2.44643
1298,2001-10-09,2001-10-09,,,2.27009,2.21875,2.23438,2.3192,2.40625
1299,2001-10-10,2001-10-10,,,2.20536,2.18304,2.20089,2.29464,2.40625
1300,2001-10-11,2001-10-11,,,2.19196,2.16518,2.18973,2.29464,2.39955
1301,2001-10-12,2001-10-12,,,2.22991,2.21652,2.25223,2.375,2.49777
1302,2001-10-15,2001-10-15,,,2.22098,2.20089,2.23884,2.37054,2.50446
1303,2001-10-16,2001-10-16,,,2.21205,2.20313,2.24777,2.375,2.50446
1304,2001-10-17,2001-10-17,,,2.21875,2.20089,2.24777,2.38393,2.5
1305,2001-10-18,2001-10-18,,,2.25,2.24554,2.26116,2.41518,2.54688
1306,2001-10-19,2001-10-19,,,2.45089,2.42634,2.43304,2.55357,2.70313
1307,2001-10-22,2001-10-22,,,2.32589,2.3125,2.36161,2.49554,2.6183
1308,2001-10-23,2001-10-23,,,2.31027,2.30134,2.33482,2.48214,2.62277
1309,2001-10-24,2001-10-24,,,2.26339,2.25446,2.30804,2.44196,2.58705
1310,2001-10-26,2001-10-26,,,2.19643,2.18304,2.24554,2.375,2.51786
1311,2001-10-29,2001-10-29,,,2.1875,2.17634,2.24107,2.37946,2.52009
1312,2001-10-30,2001-10-30,,,2.1875,2.17857,2.23214,2.375,2.52232
1313,2001-10-31,2001-10-31,,,2.14955,2.13616,2.16295,2.3058,2.45982
1314,2001-11-01,2001-11-01,,,2.04688,2.04241,2.08259,2.24554,2.39286
1315,2001-11-02,2001-11-02,,,2.01563,2.01339,2.0692,2.23438,2.39286
1316,2001-11-05,2001-11-05,,,1.95982,1.96652,2.04464,2.20759,2.36607
1317,2001-11-06,2001-11-06,,,1.89063,1.90179,2.01116,2.15848,2.29911
1318,2001-11-07,2001-11-07,,,1.90625,1.90402,1.98214,2.10938,2.24777
1319,2001-11-08,2001-11-08,,,1.88616,1.87723,1.93527,2.07143,2.21652
1320,2001-11-09,2001-11-09,,,1.84375,1.875,1.9375,2.08036,2.2433
1321,2001-11-12,2001-11-12,,,1.79688,1.83036,1.89955,2.0692,2.22545
1322,2001-11-13,2001-11-13,,,1.73214,1.77232,1.87723,2.04018,2.19866
1323,2001-11-14,2001-11-14,,,1.74554,1.77902,1.87946,2.05134,2.23438
1324,2001-11-15,2001-11-15,,,1.7567,1.84598,1.93973,2.1317,2.32143
1325,2001-11-16,2001-11-16,,,1.75,1.91295,2.04688,2.27455,2.53125
1326,2001-11-19,2001-11-19,,,1.89732,1.98438,2.09152,2.34152,2.59375
1327,2001-11-20,2001-11-20,,,1.92411,1.97768,2.08259,2.32143,2.54241
1328,2001-11-21,2001-11-21,,,2.00223,2.01786,2.1317,2.34375,2.58259
1329,2001-11-22,2001-11-22,,,2.15848,2.1183,2.19643,2.42188,2.68973
1330,2001-11-23,2001-11-23,,,2.16518,2.15402,2.22098,2.46205,2.72545
1331,2001-11-26,2001-11-26,,,2.13393,2.15402,2.21875,2.46205,2.72991
1332,2001-11-27,2001-11-27,,,2.12946,2.13616,2.22545,2.46652,2.7433
1333,2001-11-28,2001-11-28,,,2.08482,2.08705,2.14509,2.35491,2.59598
1334,2001-11-29,2001-11-29,,,2.18304,2.14063,2.15402,2.35938,2.58929
1335,2001-11-30,2001-11-30,,,2.21652,2.14063,2.09598,2.29018,2.49777
1336,2001-12-03,2001-12-03,,,2.11607,2.04464,2.04464,2.24554,2.48438
1337,2001-12-04,2001-12-04,,,2.03125,2.0,2.0,2.20536,2.44643
1338,2001-12-05,2001-12-05,,,1.94643,1.93973,1.96875,2.1942,2.43973
1339,2001-12-06,2001-12-06,,,1.9442,1.94866,2.04241,2.34152,2.64063
1340,2001-12-07,2001-12-07,,,1.98214,1.99777,2.13839,2.43527,2.77009
1341,2001-12-10,2001-12-10,,,1.84821,1.87946,2.00893,2.33259,2.64063
1342,2001-12-11,2001-12-11,,,1.77009,1.83482,1.95089,2.24107,2.54688
1343,2001-12-12,2001-12-12,,,1.70089,1.76339,1.87277,2.15402,2.45536
1344,2001-12-13,2001-12-13,,,1.70536,1.76563,1.875,2.12946,2.4375
1345,2001-12-14,2001-12-14,,,1.75223,1.80804,1.9308,2.22321,2.53795
1346,2001-12-17,2001-12-17,,,1.81696,1.86161,1.97991,2.2433,2.58482
1347,2001-12-18,2001-12-18,,,1.85491,1.87946,2.0,2.27232,2.58705
1348,2001-12-19,2001-12-19,,,1.89509,1.90179,2.00446,2.27455,2.58259
1349,2001-12-20,2001-12-20,,,2.07366,2.00893,2.07589,2.3192,2.62946
1350,2001-12-21,2001-12-21,,,2.25,2.08259,2.14509,2.38616,2.70759
1351,2001-12-24,2001-12-24,,,2.23661,2.07813,2.13616,2.38393,2.70313
1352,2001-12-27,2001-12-27,,,2.11384,2.0625,2.14286,2.39286,2.74554
1353,2001-12-28,2001-12-28,,,2.11607,2.06696,2.13616,2.38839,2.73214
1354,2001-12-31,2001-12-31,,,2.10491,2.06696,2.12723,2.38839,2.72321
1355,2002-01-02,2002-01-02,,,2.0,2.0,2.0625,2.34152,2.64063
1356,2002-01-03,2002-01-03,,,2.0,2.00223,2.10938,2.38393,2.71205
1357,2002-01-04,2002-01-04,,,1.87054,1.9375,2.02679,2.29018,2.62054
1358,2002-01-07,2002-01-07,,,1.79018,1.87723,2.00446,2.27455,2.58705
1359,2002-01-08,2002-01-08,,,1.75223,1.84375,1.98438,2.22768,2.51116
1360,2002-01-09,2002-01-09,,,1.80804,1.87277,2.01786,2.26563,2.56027
1361,2002-01-10,2002-01-10,,,1.8125,1.86607,2.00446,2.25223,2.55357
1362,2002-01-11,2002-01-11,,,1.8125,1.85491,1.99777,2.23438,2.51563
1363,2002-01-14,2002-01-14,,,1.77232,1.79241,1.87054,2.0625,2.31027
1364,2002-01-15,2002-01-15,,,1.7433,1.75,1.85491,2.05134,2.30357
1365,2002-01-16,2002-01-16,,,1.69196,1.70313,1.83259,2.03348,2.28795
1366,2002-01-17,2002-01-17,,,1.69196,1.73214,1.83929,2.05357,2.31473
1367,2002-01-18,2002-01-18,,,1.85268,1.86384,1.9375,2.17188,2.45536
1368,2002-01-21,2002-01-21,,,1.8125,1.82813,1.93973,2.17634,2.45982
1369,2002-01-22,2002-01-22,,,1.8125,1.85268,1.94866,2.19866,2.47991
1370,2002-01-23,2002-01-23,,,1.81027,1.8683,2.0,2.22098,2.5067
1371,2002-01-24,2002-01-24,,,1.84598,1.91295,2.03348,2.25446,2.56696
1372,2002-01-25,2002-01-25,,,1.94866,1.99107,2.11607,2.34821,2.66295
1373,2002-01-28,2002-01-28,,,1.93527,1.98438,2.12277,2.35938,2.67188
1374,2002-01-29,2002-01-29,,,1.9375,1.99777,2.12277,2.35268,2.66741
1375,2002-01-30,2002-01-30,,,1.93527,1.98884,2.10491,2.32813,2.60268
1376,2002-01-31,2002-01-31,,,1.97991,2.0067,2.125,2.37277,2.65179
1377,2002-02-01,2002-02-01,,,1.95536,1.99777,2.16295,2.42188,2.72321
1378,2002-02-04,2002-02-04,,,1.88839,1.95536,2.12054,2.34598,2.6317
1379,2002-02-05,2002-02-05,,,1.86384,1.94196,2.07813,2.3058,2.57143
1380,2002-02-06,2002-02-06,,,1.88393,1.95759,2.09598,2.31696,2.58036
1381,2002-02-07,2002-02-07,,,1.93973,1.99554,2.12054,2.32589,2.59375
1382,2002-02-08,2002-02-08,,,1.95982,1.99777,2.125,2.34152,2.61384
1383,2002-02-11,2002-02-11,,,1.9442,1.99777,2.125,2.33259,2.60938
1384,2002-02-15,2002-02-15,,,1.89509,1.96652,2.125,2.33705,2.62723
1385,2002-02-18,2002-02-18,,,1.88616,1.97098,2.1183,2.32813,2.59152
1386,2002-02-19,2002-02-19,,,1.8817,1.96652,2.12054,2.33259,2.59375
1387,2002-02-20,2002-02-20,,,1.875,1.96205,2.12054,2.32366,2.60045
1388,2002-02-21,2002-02-21,,,1.8817,1.96875,2.125,2.34152,2.61161
1389,2002-02-22,2002-02-22,,,1.9375,1.99554,2.14063,2.3683,2.625
1390,2002-02-25,2002-02-25,,,1.95089,2.00223,2.14063,2.3683,2.625
